"YEAR","CASEID","SERIAL","STRATA","PERNUM","LINENO","WT06","AGE","SEX","RACE","AGE_CPS8","BMI","EDUC","OCC2_CPS8","IND2_CPS8","EARNWEEK","ACT_CAREHH","ACT_CARENHH","ACT_EDUC","ACT_FOOD","ACT_GOVSERV","ACT_HHACT","ACT_HHSERV","ACT_PCARE","ACT_PHONE","ACT_PROFSERV","ACT_PURCH","ACT_RELIG","ACT_SOCIAL","ACT_SPORTS","ACT_TRAVEL","ACT_VOL","ACT_WORK"
2010,20100101102003,172,1802,1,1,4995871.070049000,75,2,100,75,,14,9999,9999,99999.99,0,0,0,125,0,5,0,580,180,0,0,90,400,0,60,0,0
2010,20100101102030,173,1800,1,1,2676692.133965000,53,1,100,53,,30,140,160,99999.99,0,0,0,70,0,300,0,555,0,0,0,125,285,0,30,15,60
2010,20100101102041,174,400,1,1,6988486.347088000,44,1,100,44,,30,150,180,807.69,0,0,0,55,0,234,0,615,0,0,35,0,425,0,76,0,0
2010,20100101102067,175,4500,1,1,4078724.005490000,80,2,100,80,,21,111,220,99999.99,0,0,0,60,0,292,0,570,0,0,0,0,518,0,0,0,0
2010,20100101102082,176,4502,1,1,2358215.352106000,69,2,110,69,,16,9999,9999,99999.99,0,0,0,60,0,15,0,690,0,0,0,60,615,0,0,0,0
2010,20100101102083,177,4103,1,1,6690769.344116000,48,1,100,48,,30,110,100,99999.99,0,0,0,120,0,40,0,350,0,0,0,0,180,0,0,0,750
2010,20100101102103,178,4000,1,1,3438740.149450000,59,1,100,59,,40,150,170,1384.61,0,0,0,135,0,175,0,579,0,0,120,0,401,0,30,0,0
2010,20100101102107,179,4202,1,1,1909785.615736000,39,2,100,39,,40,200,251,272.0,0,0,0,90,0,420,0,750,0,0,30,0,150,0,0,0,0
2010,20100101102110,180,400,1,1,1623068.097886000,44,1,110,43,,40,150,250,807.0,0,0,0,45,0,105,0,780,0,0,0,0,502,0,8,0,0
2010,20100101102113,181,600,1,1,3975432.178166000,41,1,100,41,,30,9999,9999,99999.99,0,0,0,20,0,60,0,570,0,0,60,0,710,0,20,0,0
2010,20100101102114,182,4101,1,1,702156.7943350000,49,2,100,49,,40,120,160,1057.69,30,0,0,15,0,295,0,545,0,0,0,0,555,0,0,0,0
2010,20100101102136,183,800,1,1,4478385.123974000,54,1,100,54,,40,121,300,1730.76,0,0,0,60,0,0,0,915,0,0,30,0,270,0,90,0,0
2010,20100101102152,184,600,1,1,9011022.547979000,65,1,100,64,,13,9999,9999,99999.99,0,17,0,60,0,30,0,600,0,0,0,0,589,75,69,0,0
2010,20100101102159,185,1600,1,1,1257167.545027000,71,2,120,70,,21,9999,9999,99999.99,0,0,0,150,0,322,0,484,0,0,0,0,480,0,4,0,0
2010,20100101102162,186,4203,1,1,3695715.084376000,51,1,110,51,,21,190,132,740.0,0,0,0,0,0,0,0,505,0,0,0,0,525,0,10,0,400
2010,20100101102174,187,4800,1,1,2143803.156608000,30,2,100,30,,40,126,292,99999.99,0,0,0,60,0,0,0,735,0,0,0,0,270,0,60,315,0
2010,20100101102197,188,3600,1,1,26573379.55968500,52,2,100,52,,21,190,146,326.92,0,0,0,160,0,80,0,285,0,0,35,0,240,0,70,0,570
2010,20100101102211,189,400,1,1,3083945.516200000,28,2,100,27,,16,140,160,99999.99,0,0,0,30,0,165,0,770,0,0,0,150,305,0,20,0,0
2010,20100101102225,190,801,1,1,4087442.589211000,80,2,100,80,,21,9999,9999,99999.99,0,0,0,120,0,60,0,660,0,0,0,0,540,60,0,0,0
2010,20100101102240,191,803,1,1,16820927.00453200,27,2,100,27,,40,125,252,520.0,0,0,0,45,0,125,0,530,0,0,0,0,110,0,70,0,560
2010,20100101102248,192,400,1,1,1699993.705808000,48,2,100,48,,41,110,300,1865.38,90,0,0,125,0,225,0,570,0,0,180,0,120,0,40,0,90
2010,20100101102253,193,4000,1,1,3728833.061309000,52,1,110,52,,21,9999,9999,99999.99,0,0,0,60,0,0,0,1110,0,0,0,0,120,0,0,0,0
2010,20100101102305,194,5500,1,1,1529619.185820000,38,2,100,37,,40,110,134,1346.15,50,0,0,50,0,275,0,630,0,0,0,0,340,0,40,0,0
2010,20100101102311,195,1200,1,1,4546591.717720000,72,2,100,71,,41,9999,9999,99999.99,0,90,0,60,0,100,0,668,20,55,20,0,140,0,132,155,0
2010,20100101102327,196,3200,1,1,3924188.099925000,80,1,100,80,,40,9999,9999,99999.99,0,0,0,40,0,605,0,660,0,0,0,0,135,0,0,0,0
2010,20100101102329,197,1800,1,1,1178969.614783000,70,2,100,70,,30,9999,9999,99999.99,0,0,0,60,0,14,0,590,5,0,60,0,596,0,115,0,0
2010,20100101102330,198,3400,1,1,2935517.622433000,38,2,100,37,,16,134,291,224.0,0,0,0,75,0,0,0,735,0,0,0,0,0,0,180,0,450
2010,20100101102331,199,5100,1,1,2219226.912108000,32,1,100,32,,30,110,210,634.61,505,0,0,120,0,139,0,545,0,0,0,0,129,0,2,0,0
2010,20100101102365,200,4200,1,1,1671655.255196000,65,1,100,65,,21,9999,9999,99999.99,0,0,0,30,0,140,0,525,0,0,0,0,715,0,30,0,0
2010,20100101102368,201,3102,1,1,4925584.378132000,49,2,100,48,,40,125,240,394.42,0,295,0,45,0,82,0,710,0,0,20,0,0,0,48,240,0
2010,20100101102373,202,3900,1,1,5549870.542841000,67,2,100,67,,40,9999,9999,99999.99,0,0,0,20,0,152,0,503,115,30,40,0,480,0,45,55,0
2010,20100101102380,203,1302,1,1,4016740.886431000,20,2,100,20,,21,140,300,99999.99,106,0,0,30,0,40,0,450,162,0,5,120,412,0,115,0,0
2010,20100101102397,204,3700,1,1,4287883.203900000,54,1,100,53,,40,110,170,1076.92,0,450,0,135,0,150,0,300,5,0,120,0,20,0,190,0,0
2010,20100101102404,205,800,1,1,4005588.714321000,29,1,100,29,,17,170,120,99999.99,150,0,0,180,0,195,5,330,0,0,0,0,240,180,160,0,0
2010,20100101102420,206,2701,1,1,11738401.44863200,64,1,100,64,,40,200,143,331.25,0,0,0,30,0,45,0,530,0,5,0,0,385,75,40,0,325
2010,20100101102422,207,2600,1,1,2966393.214082000,43,2,100,43,,40,125,240,480.76,0,0,0,130,0,15,0,690,0,0,0,145,245,0,80,0,45
2010,20100101102448,208,2500,1,1,7838783.736837000,53,2,110,53,,21,190,140,400.0,0,0,0,75,0,0,0,600,0,0,0,0,250,0,40,0,475
2010,20100101102457,209,2101,1,1,1769436.008381000,36,2,100,36,,32,127,240,761.53,0,0,0,60,0,60,0,750,0,0,148,238,60,0,124,0,0
2010,20100101102458,210,5301,1,1,3411473.341155000,33,2,100,33,,21,150,251,468.0,10,0,0,40,0,80,0,645,0,0,0,122,430,0,14,99,0
2010,20100101102478,211,4200,1,1,19072462.41000700,21,1,100,21,,21,200,271,99999.99,0,0,0,0,0,96,0,689,0,10,0,0,330,0,180,0,135
2010,20100101102481,212,1200,1,1,15730555.84502300,15,2,110,15,,15,9999,9999,99999.99,0,0,540,48,0,25,0,530,0,0,0,0,240,0,27,0,0
2010,20100101102485,213,5105,1,1,1512714.207354000,60,2,110,60,,21,133,251,234.6,0,0,0,50,0,235,0,665,0,0,0,0,490,0,0,0,0
2010,20100101102492,214,3604,1,1,1782980.311816000,32,2,100,32,,40,9999,9999,200.0,260,0,0,90,0,270,0,600,0,0,5,0,180,0,35,0,0
2010,20100101102499,215,3600,1,1,2348386.738041000,34,1,100,34,,40,110,120,1730.76,150,0,0,90,0,240,0,588,0,0,0,60,300,0,12,0,0
2010,20100101102517,216,1000,1,1,1629596.885382000,80,2,100,80,,12,9999,9999,99999.99,0,0,0,34,0,40,0,1351,0,0,0,0,15,0,0,0,0
2010,20100110090816,217,2200,1,1,2589544.160759000,40,1,100,40,,30,111,291,370.0,0,0,0,75,0,0,0,501,0,0,0,0,0,0,85,0,779
2010,20100110091180,218,3900,1,1,4883635.098996000,47,1,100,47,,40,127,251,820.0,0,15,0,30,0,155,0,435,0,0,0,0,515,0,170,0,120
2010,20100110091939,219,5500,1,1,16410509.15795900,54,1,100,54,,21,110,100,99999.99,0,0,0,155,0,871,0,379,0,0,0,0,0,0,0,0,0
2010,20100110091972,220,500,1,1,5888444.655615000,57,2,100,57,,21,150,220,610.0,0,0,0,60,0,420,0,720,0,0,0,0,240,0,0,0,0
2010,20100110092050,221,2205,1,1,4667961.377145000,38,1,100,38,,21,200,170,1000.0,0,0,0,30,0,700,0,710,0,0,0,0,0,0,0,0,0
2010,20100110092197,222,1901,1,1,2644598.552938000,71,2,100,71,,40,140,150,99999.99,0,0,0,68,0,30,0,640,60,0,0,140,405,0,37,0,60
2010,20100110092447,223,2500,1,1,8074445.168008000,17,1,110,16,,15,9999,9999,99999.99,0,0,0,60,0,60,0,735,0,0,0,0,585,0,0,0,0
2010,20100110092467,224,500,1,1,3905170.998425000,65,1,100,64,,14,180,240,346.15,0,0,0,45,0,15,0,660,0,0,0,0,720,0,0,0,0
2010,20100111090095,225,3702,1,1,4336646.681641000,37,1,100,43,,40,110,120,1923.07,0,0,0,120,0,120,0,438,0,90,60,0,570,0,32,10,0
2010,20100111090121,226,5100,1,1,4608724.993504000,39,2,110,39,,21,140,140,99999.99,1,2,0,55,0,24,0,395,0,0,0,0,105,0,75,0,783
2010,20100111090159,227,1700,1,1,12194364.63530800,64,2,100,64,,17,9999,9999,99999.99,0,185,0,90,0,15,0,540,0,0,0,0,585,0,25,0,0
2010,20100111090507,228,4600,1,1,2677393.495247000,20,1,100,20,,31,170,120,560.0,0,0,0,0,0,0,0,660,0,0,180,0,560,0,40,0,0
2010,20100111090511,229,1811,1,1,4972590.198864000,41,1,100,40,,40,140,200,99999.99,0,0,0,30,0,30,0,510,0,0,0,0,120,150,0,0,600
2010,20100111090547,230,2500,1,1,5550574.098092000,26,2,100,25,,20,110,291,750.0,60,0,0,25,0,215,0,725,0,0,0,0,320,0,20,0,30
2010,20100111090553,231,600,1,1,2672998.705390000,34,2,100,34,,40,125,240,99999.99,378,0,0,100,0,311,0,575,0,0,0,0,35,0,41,0,0
2010,20100111090557,232,5300,1,1,12330562.52093700,67,2,100,67,,21,9999,9999,99999.99,10,0,0,40,0,145,0,565,0,0,120,0,420,0,110,30,0
2010,20100111090567,233,4200,1,1,2952911.790636000,53,1,100,52,,21,9999,9999,99999.99,0,0,0,40,0,15,0,980,0,0,60,0,315,0,30,0,0
2010,20100111090591,234,3400,1,1,1570743.755673000,72,2,100,72,,21,150,250,875.0,0,0,0,60,0,295,0,585,0,0,0,0,315,0,0,0,185
2010,20100111090603,235,5100,1,1,3362462.763170000,60,2,100,60,,30,140,160,99999.99,0,0,0,30,0,210,110,660,65,0,0,0,305,0,60,0,0
2010,20100111090649,236,1300,1,1,16372822.75634000,18,2,131,17,,16,9999,9999,99999.99,0,0,610,60,0,0,0,705,0,0,0,0,0,0,65,0,0
2010,20100111090659,237,2600,1,1,2619213.898965000,39,1,100,39,,30,170,120,1225.0,0,0,0,60,0,0,0,765,0,0,0,0,0,240,375,0,0
2010,20100111090663,238,4200,1,1,7837350.874949000,23,2,100,23,,40,130,251,427.5,0,55,0,30,0,145,0,522,0,0,45,0,431,0,167,45,0
2010,20100111090668,239,5300,1,1,5345107.718386000,18,1,100,17,,16,132,271,99999.99,0,0,498,10,0,15,0,535,60,0,10,0,147,135,30,0,0
2010,20100111090685,240,1200,1,1,42871562.09883500,22,1,100,21,,30,9999,9999,173.0,0,0,0,30,0,195,0,540,0,0,10,0,615,0,50,0,0
2010,20100111090728,241,3600,1,1,10045359.34366500,18,1,100,18,,21,140,160,180.0,0,0,0,15,0,0,0,840,0,0,47,0,165,0,46,0,327
2010,20100111090764,242,3600,1,1,7655823.146533000,27,2,110,27,,12,9999,9999,99999.99,145,0,0,30,0,255,0,830,0,0,0,0,180,0,0,0,0
2010,20100111090777,243,1700,1,1,1247974.150378000,34,1,100,34,,30,180,290,971.6,0,0,0,60,0,30,0,480,0,0,20,0,105,300,155,0,290
2010,20100111090786,244,5300,1,1,1953133.057118000,47,1,100,47,,40,121,220,1923.07,0,0,0,60,0,420,0,390,0,0,0,0,560,0,0,0,10
2010,20100111090800,245,5301,1,1,5078188.456849000,36,2,100,36,,21,130,251,167.3,190,0,0,0,0,135,0,450,0,0,0,0,190,0,55,0,420
2010,20100111090803,246,3300,1,1,5050728.504213000,38,1,100,37,,40,110,200,2884.61,80,0,0,60,0,0,0,510,0,0,15,0,120,0,145,0,510
2010,20100111090822,247,5300,1,1,3634065.049278000,38,2,100,37,,40,131,231,763.46,12,0,0,10,0,25,0,530,0,0,0,0,305,0,40,0,518
2010,20100111090839,248,1200,1,1,3794561.417566000,37,2,110,36,,41,125,240,1076.5,0,3,0,20,0,210,0,592,127,0,5,30,341,0,90,22,0
2010,20100111090858,249,4800,1,1,6953338.715096000,32,1,100,32,,41,121,220,1153.84,0,0,0,160,0,0,0,620,0,0,10,0,240,0,45,0,365
2010,20100111090873,250,600,1,1,3237542.720000000,48,2,110,48,,20,9999,9999,99999.99,0,0,0,6,0,36,0,205,145,0,321,0,259,0,48,240,0
2010,20100111090881,251,1700,1,1,7825229.268996000,40,1,100,40,,21,200,160,99999.99,0,0,0,40,0,30,0,720,0,0,0,0,650,0,0,0,0
2010,20100111090884,252,2500,1,1,2062284.825619000,39,2,100,38,,30,134,252,99999.99,153,0,0,35,0,133,0,700,0,0,5,0,310,70,34,0,0
2010,20100111090896,253,600,1,1,5224024.102460000,27,2,100,26,,31,130,250,880.0,45,0,0,90,0,60,0,450,0,0,0,0,135,0,95,0,565
2010,20100111090897,254,3600,1,1,1800274.808300000,51,2,100,51,,40,127,250,450.0,270,0,0,90,0,210,0,500,40,0,70,0,80,0,135,30,15
2010,20100111090898,255,1700,1,1,2346462.480307000,31,2,100,30,,14,190,138,512.0,0,0,0,30,0,330,0,810,0,0,0,0,270,0,0,0,0
2010,20100111090911,256,1700,1,1,19709674.61474000,19,1,100,19,,21,170,120,99999.99,0,50,0,2,0,0,0,489,0,0,0,0,210,90,123,0,473
2010,20100111090921,257,600,1,1,5669635.298297000,37,2,100,37,,13,133,231,350.0,80,0,0,65,0,80,0,540,0,0,340,0,0,0,45,0,290
2010,20100111090931,258,2000,1,1,3096655.073865000,46,2,100,46,,12,133,231,210.0,0,0,0,30,0,150,0,430,0,0,0,0,790,0,40,0,0
2010,20100111090952,259,600,1,1,4808905.707424000,51,1,132,51,,30,200,170,1057.69,0,0,0,10,0,0,0,740,0,0,0,0,110,500,80,0,0
2010,20100111090973,260,1800,1,1,8912987.249275000,23,2,100,22,,12,9999,9999,99999.99,0,0,0,60,0,240,0,660,0,0,180,0,180,0,120,0,0
2010,20100111090994,261,600,1,1,10030964.29077400,62,2,131,61,,32,150,170,750.0,0,0,0,0,0,290,0,495,30,0,345,0,135,90,55,0,0
2010,20100111091008,262,1200,1,1,7551892.710572000,63,1,100,62,,16,9999,9999,99999.99,0,0,0,75,0,150,0,615,0,0,60,0,450,0,90,0,0
2010,20100111091013,263,3300,1,1,7407165.493518000,17,1,100,17,,15,9999,9999,80.25,0,120,225,22,0,5,20,435,0,0,0,0,423,0,190,0,0
2010,20100111091028,264,800,1,1,10863256.16800400,16,2,100,16,,15,9999,9999,99999.99,0,30,0,60,0,80,0,650,0,0,0,0,600,0,20,0,0
2010,20100111091048,265,4804,1,1,2448512.312057000,51,2,100,50,,21,110,200,1361.53,0,0,0,60,0,52,0,430,0,0,70,0,353,0,70,0,405
2010,20100111091055,266,2003,1,1,3875323.860803000,36,2,100,36,,40,123,240,276.92,182,3,0,158,0,145,0,570,10,0,45,0,131,60,66,0,70
2010,20100111091059,267,4500,1,1,5482516.757755000,50,2,100,50,,21,121,220,1250.0,145,0,0,15,0,80,0,440,0,0,0,0,165,80,110,0,405
2010,20100111091069,268,2200,1,1,13347179.00210500,49,2,110,49,,30,110,200,865.38,0,0,0,40,0,0,0,590,0,0,0,0,345,0,8,0,457
2010,20100111091072,269,4816,1,1,8635499.357908000,56,1,100,56,,12,200,131,263.52,0,0,0,15,0,60,0,615,0,0,0,0,165,0,45,0,540
2010,20100111091085,270,404,1,1,2489792.034966000,42,2,120,41,,30,140,191,99999.99,183,0,0,30,0,270,0,647,0,0,0,0,0,300,10,0,0
2010,20100111091086,271,600,1,1,5334121.325109000,59,2,100,59,,16,134,291,99999.99,0,0,0,60,0,70,0,615,0,0,0,0,410,0,95,0,190
2010,20100111091111,272,600,1,1,4827822.360858000,53,2,100,52,,40,134,252,276.92,0,0,0,40,0,350,0,570,0,0,0,0,0,0,0,0,480
2010,20100111091113,273,2107,1,1,15499656.51475900,51,1,100,51,,21,110,120,1064.0,0,4,0,65,0,5,0,480,0,0,0,59,60,0,217,0,550
2010,20100111091116,274,600,1,1,4789267.102390000,46,1,100,46,,40,110,210,99999.99,0,0,0,45,0,35,0,485,0,0,40,0,345,0,70,0,420
2010,20100111091119,275,5500,1,1,5037343.984021000,40,2,100,40,,41,140,190,1692.3,20,0,0,55,0,40,0,565,0,0,25,0,85,60,96,0,494
2010,20100111091122,276,5000,1,1,683733.7124940000,40,2,100,40,,40,131,231,826.8,30,0,0,15,0,110,0,570,0,0,60,0,618,0,37,0,0
2010,20100111091128,277,5100,1,1,2347170.637587000,60,1,110,39,,43,125,240,1769.23,0,0,0,120,0,0,0,725,0,0,0,90,240,120,145,0,0
2010,20100111091136,278,2600,1,1,926178.7605950000,53,2,110,53,,40,150,300,981.6,0,110,0,60,0,45,0,545,0,0,95,0,195,0,125,0,265
2010,20100111091146,279,4900,1,1,6882698.626615000,36,1,100,36,,40,170,231,99999.99,40,0,0,90,0,32,0,358,0,0,15,0,120,0,105,0,500
2010,20100111091157,280,1200,1,1,1555937.557925000,61,2,110,62,,21,9999,9999,99999.99,0,0,0,45,0,80,0,420,15,0,0,0,850,0,30,0,0
2010,20100111091186,281,400,1,1,1616336.843117000,43,2,100,42,,30,9999,9999,99999.99,35,0,0,180,0,0,0,635,0,0,0,60,300,0,45,165,5
2010,20100111091205,282,4502,1,1,1858374.870638000,58,2,100,57,,32,111,200,1730.76,0,230,0,0,0,200,0,600,0,0,15,0,290,0,105,0,0
2010,20100111091206,283,401,1,1,3941504.241675000,70,2,100,69,,41,9999,9999,99999.99,0,0,0,35,0,282,0,420,0,0,40,0,527,120,16,0,0
2010,20100111091228,284,1700,1,1,2096901.581522000,62,2,110,62,,41,9999,9999,99999.99,0,0,60,60,0,539,0,560,50,0,35,0,90,0,46,0,0
2010,20100111091233,285,1700,1,1,975554.3033220000,34,2,100,33,,40,110,240,550.0,0,27,0,162,0,54,0,715,0,0,5,140,142,0,100,0,95
2010,20100111091298,286,2900,1,1,7226413.043091000,47,1,100,47,,32,140,160,784.61,0,0,0,30,0,90,0,490,0,10,30,0,640,0,30,0,0
2010,20100111091314,287,2703,1,1,1730500.213992000,37,2,100,37,,30,150,292,235.75,135,0,0,65,0,248,0,648,0,0,0,135,165,0,24,0,20
2010,20100111091321,288,5101,1,1,16980179.71138100,22,1,100,22,,21,140,160,108.75,0,0,0,80,0,0,0,720,0,0,0,0,330,0,25,0,285
2010,20100111091329,289,4700,1,1,18930518.26125500,46,1,100,45,,21,180,231,99999.99,0,0,0,40,0,35,0,360,0,0,0,0,545,0,0,0,460
2010,20100111091332,290,1700,1,1,7447307.576730000,20,2,100,16,,30,132,271,100.0,0,0,0,30,0,0,0,770,0,0,0,0,30,0,20,0,590
2010,20100111091359,291,3600,1,1,2175277.008040000,47,2,100,47,,41,120,133,800.0,170,0,0,140,0,60,0,470,0,0,0,0,0,0,132,0,468
2010,20100111091397,292,3600,1,1,7757363.184779000,47,2,100,47,,21,9999,9999,99999.99,100,0,0,60,0,380,0,510,0,0,90,0,220,0,80,0,0
2010,20100111091405,293,3400,1,1,10112775.53776100,55,2,100,55,,40,127,251,192.3,0,0,0,90,0,90,0,540,0,0,45,0,115,0,80,0,480
2010,20100111091422,294,1200,1,1,8519127.224028000,39,1,100,38,,40,140,160,2884.61,0,0,0,40,0,0,2,540,0,70,0,0,240,0,17,0,531
2010,20100111091437,295,1203,1,1,5812819.272438000,59,1,100,59,,41,127,231,865.38,90,0,0,15,0,0,0,510,0,40,0,0,0,0,190,0,595
2010,20100111091449,296,1300,1,1,11392461.86066500,80,2,100,79,,21,9999,9999,99999.99,0,0,0,125,0,195,0,720,0,0,0,0,400,0,0,0,0
2010,20100111091475,297,3600,1,1,1713333.729831000,29,2,110,28,,21,131,300,1000.0,0,0,0,20,0,45,0,955,0,0,0,0,420,0,0,0,0
2010,20100111091506,298,1200,1,1,4594234.218963000,72,1,100,72,,40,9999,9999,99999.99,0,0,0,15,0,0,0,430,0,0,0,0,885,90,20,0,0
2010,20100111091509,299,1700,1,1,4611941.316334000,18,1,100,17,,16,9999,9999,99999.99,0,0,120,30,0,0,0,830,0,0,0,0,350,60,50,0,0
2010,20100111091511,300,800,1,1,3368259.097557000,42,1,100,42,,21,170,120,99999.99,0,0,0,75,0,0,0,530,0,0,0,0,105,0,60,0,660
2010,20100111091512,301,2202,1,1,1673903.321552000,52,2,100,52,,30,9999,9999,99999.99,36,0,0,75,0,259,0,485,60,0,162,0,140,0,103,0,0
2010,20100111091524,302,4800,1,1,1493721.434793000,28,2,110,28,,40,140,192,2307.69,0,0,0,125,0,157,0,592,120,158,15,0,128,65,80,0,0
2010,20100111091525,303,4800,1,1,4043751.028048000,45,2,100,44,,41,110,160,1826.92,4,0,0,35,0,0,0,420,0,0,0,0,65,0,89,0,767
2010,20100111091561,304,5100,1,1,5032554.452623000,37,1,100,37,,30,140,290,800.0,45,0,0,120,0,150,0,420,0,0,0,60,635,0,10,0,0
2010,20100111091579,305,2704,1,1,969424.7569120000,49,2,100,48,,21,110,120,99999.99,320,110,0,15,0,0,0,550,0,0,0,0,170,0,45,0,230
2010,20100111091586,306,4200,1,1,2876765.871295000,65,1,100,65,,11,9999,9999,99999.99,0,0,0,65,0,70,0,517,0,20,0,0,480,0,288,0,0
2010,20100111091589,307,2600,1,1,3606568.518605000,48,1,110,48,,30,190,135,2252.0,0,0,0,30,0,15,0,565,0,0,0,0,112,185,105,0,428
2010,20100111091591,308,506,1,1,4755682.787265000,31,2,100,31,,41,111,200,99999.99,15,0,0,30,0,205,0,660,0,0,0,0,450,0,80,0,0
2010,20100111091614,309,3900,1,1,15049057.98012700,61,2,100,61,,21,140,160,99999.99,0,0,0,150,0,440,0,530,0,0,120,0,135,0,20,0,45
2010,20100111091646,310,4800,1,1,7275857.922063000,30,1,100,30,,43,124,220,2884.61,47,0,0,5,0,30,0,1071,0,0,0,0,255,0,15,0,17
2010,20100111091648,311,2703,1,1,8670392.814002000,52,2,100,52,,21,127,251,538.46,0,0,0,135,0,265,0,600,0,0,0,0,440,0,0,0,0
2010,20100111091652,312,600,1,1,925037.4586060000,67,1,110,67,,30,9999,9999,99999.99,0,0,0,60,0,190,0,615,0,0,0,0,365,0,40,0,0
2010,20100111091677,313,1700,1,1,2642844.852324000,29,1,100,28,,40,110,160,500.0,0,0,0,30,0,30,0,600,0,0,15,175,540,0,50,0,0
2010,20100111091688,314,1700,1,1,4379896.729919000,19,2,100,19,,30,132,260,99999.99,2,2,0,65,0,0,0,727,0,0,222,0,245,0,177,0,0
2010,20100111091699,315,2700,1,1,7265389.357223000,18,2,100,17,,16,150,160,145.0,0,60,365,40,0,20,0,500,0,0,95,0,200,0,85,0,0
2010,20100111091703,316,1300,1,1,13973592.99538600,16,1,100,16,,15,9999,9999,99999.99,0,0,325,60,0,140,0,550,0,0,0,0,195,0,50,120,0
2010,20100111091726,317,2900,1,1,1077860.887972000,42,1,100,42,,15,150,160,230.76,127,0,0,0,0,45,0,570,0,0,0,0,438,0,185,0,75
2010,20100111091734,318,4805,1,1,3849630.204361000,39,2,100,38,,31,130,291,99999.99,75,5,0,15,0,0,0,1127,0,178,15,0,0,0,25,0,0
2010,20100111091751,319,4706,1,1,2486417.868678000,41,2,100,41,,20,9999,9999,99999.99,0,0,0,90,0,0,0,600,0,0,0,0,747,0,3,0,0
2010,20100111091761,320,4400,1,1,3987456.104873000,23,2,100,22,,21,140,160,336.88,0,0,0,0,0,270,0,630,0,0,0,0,530,0,10,0,0
2010,20100111091798,321,4700,1,1,1029959.285739000,46,2,110,45,,21,110,271,300.0,0,0,0,30,0,225,0,720,0,0,30,0,415,0,20,0,0
2010,20100111091805,322,3711,1,1,4501405.143280000,18,2,110,18,,21,140,271,72.5,0,5,120,35,0,25,0,590,30,0,35,0,550,0,50,0,0
2010,20100111091816,323,3100,1,1,10295250.78205900,44,2,100,43,,31,134,291,99999.99,0,0,0,30,0,105,0,570,0,0,62,0,200,0,35,0,438
2010,20100111091817,324,3200,1,1,2669936.522354000,43,2,100,43,,41,125,240,1200.0,41,105,0,55,0,158,0,465,0,0,0,0,105,45,60,0,406
2010,20100111091822,325,500,1,1,8942047.480299000,22,1,110,21,,21,200,143,99999.99,165,0,0,90,0,30,0,508,0,0,20,285,210,0,57,0,75
2010,20100111091823,326,3900,1,1,2337813.195332000,45,1,100,45,,40,110,120,1442.3,21,0,0,40,0,793,0,531,0,0,0,0,55,0,0,0,0
2010,20100111091824,327,2400,1,1,4229695.330694000,49,2,100,48,,21,150,200,495.3,0,0,0,110,0,135,0,535,0,0,30,0,45,0,85,0,415
2010,20100111091858,328,600,1,1,7803716.149777000,16,1,100,16,,15,9999,9999,99999.99,0,0,810,30,0,20,0,510,0,0,0,0,60,0,10,0,0
2010,20100111091870,329,5300,1,1,3586320.308024000,47,1,100,47,,42,127,160,99999.99,90,0,0,60,0,0,0,773,0,0,45,0,360,90,22,0,0
2010,20100111091875,330,2100,1,1,2748618.359467000,40,2,100,40,,40,111,231,99999.99,165,0,0,65,0,45,0,435,0,10,50,0,45,0,123,57,430
2010,20100111091879,331,2500,1,1,7678302.898599000,50,1,100,50,,32,126,250,1100.0,0,0,0,115,0,30,0,485,0,0,0,0,320,0,50,0,440
2010,20100111091912,332,600,1,1,19107676.83560300,23,1,100,23,,15,190,137,313.5,0,0,0,70,0,120,0,620,0,0,10,0,60,0,100,0,460
2010,20100111091942,333,500,1,1,2977141.925926000,80,1,110,80,,21,9999,9999,99999.99,0,0,0,15,0,45,0,570,0,60,15,0,685,30,20,0,0
2010,20100111091948,334,4802,1,1,3898131.044619000,21,2,100,21,,21,140,160,99999.99,326,0,0,80,0,130,0,195,0,0,0,90,476,0,23,120,0
2010,20100111091950,335,2500,1,1,5930108.574424000,59,1,100,59,,21,170,120,99999.99,0,0,0,95,0,90,0,600,0,0,0,0,655,0,0,0,0
2010,20100111091951,336,5300,1,1,12552593.79531000,49,2,131,49,,40,111,180,750.0,0,0,0,105,0,20,0,550,0,0,0,0,85,30,101,0,549
2010,20100111091965,337,3300,1,1,1702250.827231000,77,2,100,77,,21,9999,9999,99999.99,0,61,0,101,0,100,0,480,10,0,75,0,400,0,78,0,0
2010,20100111091966,338,4800,1,1,8416295.759980000,53,1,100,53,,12,150,160,340.0,0,0,60,70,0,105,0,565,0,0,15,0,105,0,40,0,480
2010,20100111091998,339,1903,1,1,7139968.306084000,16,1,100,16,,15,9999,9999,46.15,0,0,220,19,0,10,0,585,0,0,0,0,108,120,55,0,115
2010,20100111092005,340,4000,1,1,9628622.445842000,15,1,100,15,,14,9999,9999,99999.99,0,0,400,30,0,0,0,597,0,9,0,0,329,0,75,0,0
2010,20100111092035,341,2400,1,1,4737172.597900000,40,1,110,39,,40,121,220,748.0,0,0,0,40,0,3,0,601,30,0,3,0,241,0,35,0,487
2010,20100111092040,342,1200,1,1,9815570.262259000,25,2,100,25,,32,126,220,540.0,0,0,180,60,0,300,0,720,0,0,30,0,120,0,30,0,0
